islem_id,zaman_damgasi,kullanici_id,tutar,alici_adi,kategori,sehir,ulke,cihaz_id,ip_adresi,hesap_yasi_gun,is_fraud,islem_kanali,kullanici_ortalama_harcama,dolandiricilik_mi
8f7c1d59-594b,2026-04-29 15:12:09,USR-0099,522.99,MediaMarkt,Teknoloji,Adana,Türkiye,a6f2f7b8,206.48.10.129,1148,0,Hızlı QR,497.94,0
8b0e8eb1-ad37,2026-04-19 20:46:18,USR-0208,302.71,Trendyol,Alışveriş,Antalya,Türkiye,0bd4a990,57.64.5.8,499,0,Web Sitesi,268.07,0
257f7595-cdfb,2026-04-22 15:35:01,USR-0440,352.09,Uber,Ulaşım,Bursa,Türkiye,a34db7c5,50.104.137.16,1935,0,Mobil Uygulama,420.09,0
a7edc8d8-713f,2026-04-09 17:32:55,USR-0327,403.77,Spotify,Eğlence,Bursa,Türkiye,1d34d08e,123.213.39.130,1246,0,Mobil Uygulama,380.54,0
4568f426-89e0,2026-04-16 06:47:07,USR-0290,136.27,Migros,Market,Adana,Türkiye,97ac6aa8,206.44.71.224,103,0,Mobil Uygulama,106.96,0
963a8617-bdab,2026-04-12 13:24:26,USR-0244,301.83,Shell,Yakıt,Adana,Türkiye,bc10fa52,112.207.239.104,1602,0,Mobil Uygulama,373.26,0
0d700ea4-3b9b,2026-05-01 16:10:51,USR-0337,3657.26,Spotify,Eğlence,İzmir,Türkiye,9191b363,85.35.135.218,224,0,Hızlı QR,194.48,0
23310a28-c550,2026-04-28 19:51:47,USR-0421,542.96,Amazon,Alışveriş,Adana,Türkiye,65c17795,74.27.180.228,290,0,Hızlı QR,356.38,0
e0decc3d-e172,2026-04-25 15:33:15,USR-0200,336.39,Martı,Ulaşım,Adana,Türkiye,330f8be1,185.49.28.131,1154,0,API,289.01,0
e86e8e63-0f25,2026-04-21 11:39:36,USR-0371,372.22,Steam,Eğlence,Ankara,Türkiye,292bd156,183.110.89.13,499,0,Mobil Uygulama,491.35,0
efc9909e-d9af,2026-05-01 20:58:13,USR-0310,4186.62,A101,Market,Bursa,Türkiye,4e7ed827,75.52.66.231,501,1,Hızlı QR,86.53,1
ef158d5b-2d00,2026-04-26 04:20:38,USR-0193,182.06,Trendyol,Alışveriş,Ankara,Türkiye,8dedf9fb,220.180.45.245,1418,0,API,116.41,0
f64e3dfc-bfbe,2026-04-29 22:38:12,USR-0043,340.03,Opet,Yakıt,İstanbul,Türkiye,ff50bde4,217.67.80.62,323,0,API,437.5,0
9a4ffc0c-9165,2026-04-07 17:07:26,USR-0163,4466.14,Shell,Yakıt,Bursa,Türkiye,ecab3301,85.113.84.127,1620,0,Mobil Uygulama,205.56,0
8b15bd94-a42d,2026-04-19 17:00:40,USR-0068,468.58,Spotify,Eğlence,Antalya,Türkiye,d0e6e660,10.37.174.214,1422,0,API,389.87,0
cf0e6d2b-315c,2026-04-30 08:55:23,USR-0014,327.4,Steam,Eğlence,İstanbul,Türkiye,5be6128e,74.102.78.83,714,0,Mobil Uygulama,211.54,0
2faabe0b-b7f6,2026-04-28 04:08:48,USR-0007,57.41,BP,Yakıt,Antalya,Türkiye,ca6fbff8,44.92.193.45,1340,1,Mobil Uygulama,139.48,1
e5a4983b-a383,2026-04-14 09:56:21,USR-0351,420.33,Trendyol,Alışveriş,Adana,Türkiye,44007d5a,59.95.125.116,500,0,Web Sitesi,323.99,0
ab545a15-669d,2026-04-30 21:49:05,USR-0086,243.96,Hepsiburada,Alışveriş,Adana,Türkiye,93829b43,72.255.200.244,1774,0,API,202.69,0
01bf9e73-3f80,2026-04-29 01:44:49,USR-0484,165.28,Getir Yemek,Gıda,Bursa,Türkiye,f1738856,121.226.88.247,175,0,Web Sitesi,83.07,0
546252e7-f43b,2026-04-27 13:57:26,USR-0203,431.71,BP,Yakıt,Antalya,Türkiye,a8aa7158,32.187.92.243,1867,0,Hızlı QR,242.03,0
3c7e5368-b159,2026-04-18 14:12:15,USR-0334,107.13,Samsung,Teknoloji,Ankara,Türkiye,c693da11,71.144.254.244,1208,0,Hızlı QR,131.67,0
afa28559-67c9,2026-04-28 11:41:50,USR-0091,18.69,Hepsiburada,Alışveriş,Antalya,Türkiye,e346f415,147.231.16.9,1345,0,Hızlı QR,94.06,0
4b87959f-f0cd,2026-04-11 14:16:19,USR-0401,25.45,Yemeksepeti,Gıda,Antalya,Türkiye,d664d264,46.34.100.218,954,0,API,114.4,0
27372b52-7a6a,2026-04-16 12:46:33,USR-0478,195.15,Samsung,Teknoloji,Bursa,Türkiye,9b11b530,62.34.12.22,1946,0,Web Sitesi,276.73,0
37e9d2e2-d35a,2026-05-01 23:43:34,USR-0237,334.85,BiTaksi,Ulaşım,Ankara,Türkiye,d5385b0e,178.158.174.122,1609,0,API,342.56,0
5c9deee0-b42a,2026-05-01 09:43:56,USR-0435,410.01,A101,Market,Adana,Türkiye,697c3923,71.46.109.206,823,0,API,375.9,0
8167999f-e723,2026-04-08 21:25:34,USR-0079,498.65,Turkish Airlines,Ulaşım,Bursa,Türkiye,8dcdcd03,102.153.114.231,1179,0,API,470.98,0
711c7673-8535,2026-04-13 21:10:20,USR-0274,443.49,Teknosa,Teknoloji,Ankara,Türkiye,f1043785,77.37.76.71,1332,0,Mobil Uygulama,360.77,0
82a7f586-e61d,2026-05-04 04:53:20,USR-0275,272.17,Apple,Teknoloji,Adana,Türkiye,9793b9b4,17.199.196.190,1633,1,Web Sitesi,270.87,1
74f0beae-6a59,2026-04-27 21:45:34,USR-0496,387.4,BIM,Market,İzmir,Türkiye,d56ce8ea,1.236.188.217,1372,0,API,242.04,0
41241bb4-655c,2026-04-20 20:30:58,USR-0383,175.89,Samsung,Teknoloji,İzmir,Türkiye,49bc473f,163.124.134.21,1428,0,API,202.35,0
58330b30-6c77,2026-05-03 23:15:15,USR-0354,768.53,Samsung,Teknoloji,Ankara,Türkiye,ebd34616,131.219.58.111,1879,0,Hızlı QR,496.52,0
081fc6dc-78d9,2026-04-09 05:53:09,USR-0472,273.78,Netflix,Eğlence,İstanbul,Türkiye,ded255d0,43.132.208.99,1624,0,Web Sitesi,211.21,0
bab2b77d-fa74,2026-04-12 11:15:31,USR-0179,210.86,Amazon,Alışveriş,Bursa,Türkiye,09cb3942,154.231.53.199,10,0,API,296.57,0
72d35458-61ea,2026-04-24 01:45:04,USR-0023,146.95,Migros,Market,İzmir,Türkiye,ddd1dfb2,220.20.115.58,1718,0,Mobil Uygulama,254.03,0
a96b3c42-f6d2,2026-04-24 03:07:53,USR-0085,142.54,BiTaksi,Ulaşım,Adana,Türkiye,b92da22b,212.65.115.213,834,1,Web Sitesi,94.29,1
8989c5ab-fe2b,2026-04-22 18:39:14,USR-0323,225.27,Burger King,Gıda,İzmir,Türkiye,1a432f0a,40.38.116.96,969,0,API,247.62,0
05d1fb63-c194,2026-04-16 16:55:32,USR-0231,3718.37,Teknosa,Teknoloji,Bursa,Türkiye,3c07c574,192.251.67.182,941,0,API,197.31,0
d2c7bffb-6118,2026-05-02 07:47:51,USR-0408,326.98,Netflix,Eğlence,İzmir,Türkiye,db23aa8c,119.94.184.156,628,0,Web Sitesi,255.58,0
effa2002-3040,2026-04-22 16:46:41,USR-0344,393.27,A101,Market,İstanbul,Türkiye,085b15fb,211.156.108.95,1121,0,Hızlı QR,345.95,0
9d6b9b62-6b53,2026-04-07 11:00:31,USR-0179,289.29,BP,Yakıt,Bursa,Türkiye,09cb3942,176.128.43.157,10,0,Web Sitesi,296.57,0
980cb95c-19d4,2026-04-17 13:52:09,USR-0315,352.14,Apple,Teknoloji,Adana,Türkiye,96ef2ad6,67.29.131.74,155,0,Web Sitesi,436.82,0
705fddf5-66fa,2026-04-17 18:36:31,USR-0192,71.31,BiTaksi,Ulaşım,Adana,Türkiye,5380b904,115.121.239.70,828,0,API,222.79,0
4a0d2b73-fe54,2026-04-08 15:14:05,USR-0096,79.44,Trendyol,Alışveriş,İstanbul,Türkiye,766ecb15,117.26.58.194,14,0,Web Sitesi,124.09,0
d18183d1-ac2b,2026-05-03 22:16:46,USR-0231,282.95,Apple,Teknoloji,Bursa,Türkiye,3c07c574,51.80.27.198,941,0,Hızlı QR,197.31,0
389641dd-8570,2026-04-12 20:22:59,USR-0197,280.46,Teknosa,Teknoloji,Antalya,Türkiye,d56f0350,49.156.31.53,1151,0,API,259.05,0
e134edfc-9777,2026-04-08 20:29:36,USR-0251,308.06,Starbucks,Gıda,İzmir,Türkiye,e82c7d7b,181.154.176.235,1239,0,Mobil Uygulama,432.63,0
f8e8035b-0c00,2026-04-26 15:11:51,USR-0116,71.51,MediaMarkt,Teknoloji,İstanbul,Türkiye,118a9d29,56.100.214.100,1282,0,Web Sitesi,54.19,0
6883ac6e-6a94,2026-05-01 08:30:59,USR-0254,255.29,Apple,Teknoloji,Adana,Türkiye,2f12b150,191.39.16.241,1046,0,Mobil Uygulama,216.76,0
db87d29c-4cfd,2026-04-17 14:13:15,USR-0278,223.31,Migros,Market,İstanbul,Türkiye,ce3714af,157.162.52.71,979,0,API,311.7,0
6aa0426d-f7c0,2026-04-08 16:36:34,USR-0335,351.03,CarrefourSA,Market,Bursa,Türkiye,e893be3d,2.137.79.156,1017,0,Hızlı QR,335.65,0
548c1d84-340d,2026-04-24 18:00:49,USR-0442,67.08,Migros,Market,Bursa,Türkiye,771ad655,156.201.78.168,1820,0,API,61.26,0
d453f867-b97e,2026-04-23 21:48:33,USR-0108,117.4,BIM,Market,Ankara,Türkiye,c88a618e,98.37.207.48,1938,0,API,231.7,0
0a1fc9df-9a59,2026-04-24 04:54:19,USR-0106,121.83,Migros,Market,Antalya,Türkiye,cdfd9531,182.241.204.162,390,1,Web Sitesi,86.05,1
553d2625-e833,2026-04-29 04:00:27,USR-0488,553.66,Migros,Market,Bursa,Türkiye,03ece8ff,101.97.74.201,1096,0,Web Sitesi,497.58,0
7a9a8ef5-c11b,2026-04-11 14:09:21,USR-0444,449.75,BiTaksi,Ulaşım,Ankara,Türkiye,f1faf665,214.139.95.38,1311,0,Web Sitesi,341.44,0
52555c75-8d55,2026-04-25 03:34:57,USR-0390,569.8,A101,Market,Adana,Türkiye,a5d04d53,188.46.97.137,475,1,Mobil Uygulama,464.42,1
4ef4c34d-5bf8,2026-04-28 12:41:38,USR-0207,37.02,MediaMarkt,Teknoloji,Adana,Türkiye,ce7ae7f6,123.250.108.132,1602,0,Hızlı QR,174.79,0
b8f0188e-fb37,2026-04-28 12:24:24,USR-0445,365.44,Migros,Market,Bursa,Türkiye,4c955f6a,26.63.89.223,628,0,API,459.22,0
0bb401e7-69f7,2026-04-15 18:08:00,USR-0408,307.08,Teknosa,Teknoloji,İzmir,Türkiye,db23aa8c,2.226.149.173,628,0,Web Sitesi,255.58,0
ef4c5119-8da5,2026-04-12 23:29:06,USR-0166,216.0,BIM,Market,Ankara,Türkiye,28c13091,154.185.153.96,1461,0,Hızlı QR,164.63,0
3ae28023-5472,2026-04-20 05:23:48,USR-0404,507.05,Shell,Yakıt,Bursa,Türkiye,551ac8ea,47.186.10.96,1397,1,Mobil Uygulama,455.54,1
af521b94-f186,2026-04-30 03:12:04,USR-0226,849.07,Amazon,Alışveriş,Bursa,Türkiye,dc8aee30,63.69.145.104,1284,1,Web Sitesi,463.79,1
cb8383f2-bb96,2026-04-29 17:03:29,USR-0048,413.22,Martı,Ulaşım,İstanbul,Türkiye,988c24c9,40.245.20.154,244,0,Hızlı QR,356.13,0
e3ad64d4-eab9,2026-05-02 10:14:43,USR-0027,240.57,Hepsiburada,Alışveriş,Adana,Türkiye,aefcfad8,4.120.72.130,1503,0,Web Sitesi,127.01,0
13075157-d8c1,2026-05-01 07:54:44,USR-0110,424.12,Amazon,Alışveriş,İstanbul,Türkiye,37bb3eec,204.99.91.131,868,0,Web Sitesi,328.72,0
a175a9c3-d7b1,2026-04-06 04:54:37,USR-0005,128.55,Martı,Ulaşım,İstanbul,Türkiye,17fc695a,114.106.158.16,457,1,Mobil Uygulama,63.41,1
5f8a14bd-74bd,2026-04-06 08:07:24,USR-0375,192.21,Migros,Market,Bursa,Türkiye,409d3602,94.236.209.30,1369,0,Mobil Uygulama,223.74,0
8d388327-883f,2026-04-29 13:51:51,USR-0397,380.56,CarrefourSA,Market,Bursa,Türkiye,11df12d7,33.18.10.136,1633,0,Web Sitesi,304.67,0
fa3c1628-8926,2026-05-01 14:17:20,USR-0085,17.01,Hepsiburada,Alışveriş,Adana,Türkiye,b92da22b,59.142.130.234,834,0,Web Sitesi,94.29,0
863e1f2a-18a8,2026-04-14 14:20:01,USR-0352,97.59,Trendyol,Alışveriş,Adana,Türkiye,0f44704f,107.18.39.89,1138,0,Mobil Uygulama,121.27,0
446f64dd-5abc,2026-05-01 10:50:18,USR-0374,318.82,Hepsiburada,Alışveriş,Bursa,Türkiye,0964fbbf,161.67.169.175,1671,0,API,367.35,0
90a3fbbf-7580,2026-04-24 00:06:33,USR-0044,130.18,Yemeksepeti,Gıda,Adana,Türkiye,7e570ddf,115.157.28.127,1403,0,Mobil Uygulama,121.99,0
14a34f7f-d90d,2026-04-20 10:58:06,USR-0266,582.15,Samsung,Teknoloji,Antalya,Türkiye,1d48a071,130.7.30.117,698,0,API,350.68,0
8d7dd772-608e,2026-04-10 10:24:31,USR-0489,67.45,Getir Yemek,Gıda,İzmir,Türkiye,0986bbeb,16.77.106.112,1249,0,API,254.17,0
6f14b3f6-d867,2026-04-14 05:08:56,USR-0271,123.19,Steam,Eğlence,Antalya,Türkiye,4fa03f26,149.51.137.175,1951,1,Hızlı QR,54.57,1
1869a217-f94d,2026-05-03 08:44:36,USR-0391,70.6,Amazon,Alışveriş,Adana,Türkiye,eec259dc,209.92.149.130,211,0,Mobil Uygulama,90.67,0
b139c476-de3c,2026-04-17 01:10:12,USR-0473,267.79,PlayStation Store,Eğlence,Ankara,Türkiye,77e490c7,223.55.76.97,42,0,Hızlı QR,314.98,0
af36b8cc-1308,2026-04-19 01:19:17,USR-0360,331.51,Amazon,Alışveriş,Ankara,Türkiye,069f14f1,209.13.136.11,1897,0,Web Sitesi,222.61,0
04022b3c-5082,2026-04-14 14:26:09,USR-0105,127.27,CarrefourSA,Market,Antalya,Türkiye,63f2ae24,203.164.233.188,1977,0,Hızlı QR,120.84,0
299656e2-4c9d,2026-04-25 05:31:16,USR-0349,359.68,Uber,Ulaşım,Ankara,Türkiye,32a447b2,1.199.63.136,907,0,Hızlı QR,467.45,0
bd5ff093-c16f,2026-05-02 03:16:25,USR-0045,246.85,Amazon,Alışveriş,Bursa,Türkiye,dc713d96,69.4.245.147,798,1,Mobil Uygulama,318.38,1
0dbf0caf-588a,2026-04-30 04:56:19,USR-0363,270.9,Starbucks,Gıda,Bursa,Türkiye,c3c75611,78.219.114.131,1623,1,Web Sitesi,202.94,1
9d264599-c4dd,2026-04-09 14:02:25,USR-0065,190.84,Martı,Ulaşım,Adana,Türkiye,ce88cb2d,201.150.57.82,1135,0,Mobil Uygulama,263.88,0
c8969c5b-45f8,2026-04-21 17:43:44,USR-0140,210.36,Apple,Teknoloji,İstanbul,Türkiye,35ebd32d,199.251.48.96,1851,0,Hızlı QR,188.72,0
601bfbcb-f0ee,2026-04-16 23:16:23,USR-0234,168.08,MediaMarkt,Teknoloji,Bursa,Türkiye,271e3ee2,28.41.142.67,177,0,Mobil Uygulama,163.52,0
cc4d5819-4b9d,2026-04-10 01:18:49,USR-0131,26.37,Migros,Market,İstanbul,Türkiye,3e896c64,113.45.21.88,877,0,Mobil Uygulama,91.53,0
b630794d-6147,2026-04-09 21:03:14,USR-0442,275.66,Spotify,Eğlence,Bursa,Türkiye,771ad655,162.119.235.10,1820,0,Mobil Uygulama,61.26,0
176de21f-1b46,2026-04-24 19:24:55,USR-0477,344.35,Migros,Market,İzmir,Türkiye,8eac0a33,83.186.167.110,233,0,API,280.96,0
1a2bd69c-450f,2026-04-27 11:37:39,USR-0164,43.86,Shell,Yakıt,İzmir,Türkiye,696608aa,75.254.58.31,1057,0,Hızlı QR,246.38,0
832f52c4-8e03,2026-04-26 19:36:01,USR-0115,203.64,Migros,Market,Adana,Türkiye,82010c62,33.174.70.106,657,0,API,185.0,0
98d00c2c-17d3,2026-04-10 05:53:10,USR-0433,194.57,Petrol Ofisi,Yakıt,İstanbul,Türkiye,0e5dd462,148.195.119.105,164,1,Mobil Uygulama,260.75,1
6346d4ef-69ef,2026-04-24 14:18:26,USR-0319,426.68,Getir Yemek,Gıda,Ankara,Türkiye,b540b30e,183.196.139.247,1870,0,Hızlı QR,341.44,0
6177a771-af70,2026-05-03 15:51:17,USR-0101,5280.29,BiTaksi,Ulaşım,Ankara,Türkiye,c0e9ab30,108.77.125.249,1993,1,Web Sitesi,183.52,1
103246b3-255b,2026-04-20 12:18:58,USR-0450,272.47,Steam,Eğlence,İzmir,Türkiye,4bbe4aff,108.106.86.254,1531,0,Mobil Uygulama,351.72,0
13b11e59-c85c,2026-04-26 08:05:33,USR-0158,327.19,Spotify,Eğlence,Ankara,Türkiye,dfed2c43,47.200.33.176,828,0,Web Sitesi,338.67,0
75366b9f-320f,2026-04-29 23:07:28,USR-0048,406.63,Spotify,Eğlence,İstanbul,Türkiye,01bb819c,201.84.48.191,244,0,API,356.13,0
70b27304-545c,2026-04-24 08:04:35,USR-0044,208.57,Apple,Teknoloji,Adana,Türkiye,7e570ddf,40.182.67.108,1403,0,Web Sitesi,121.99,0
b1fead13-f280,2026-04-20 11:30:18,USR-0032,33.04,Trendyol,Alışveriş,İstanbul,Türkiye,5304317f,103.65.185.67,75,0,Web Sitesi,153.07,0
51b30182-f7fe,2026-04-14 12:26:06,USR-0202,292.24,Martı,Ulaşım,Bursa,Türkiye,f5b78cc7,63.108.169.234,1483,0,Hızlı QR,325.69,0
60452909-536d,2026-05-03 20:25:14,USR-0070,294.95,Migros,Market,Adana,Türkiye,a8e56e0c,126.201.46.203,907,0,Web Sitesi,342.45,0
33261887-9058,2026-04-23 14:44:48,USR-0062,410.79,MediaMarkt,Teknoloji,Antalya,Türkiye,eb2263dd,139.131.237.108,185,0,Web Sitesi,476.13,0
762cdfbc-ba2a,2026-05-02 14:23:05,USR-0047,339.68,Yemeksepeti,Gıda,Antalya,Türkiye,98ae4334,205.173.92.35,1143,0,Mobil Uygulama,163.14,0
b15da72d-d4ce,2026-04-27 04:18:35,USR-0365,417.22,Yemeksepeti,Gıda,İzmir,Türkiye,cbb02a8b,167.253.37.94,1725,1,Web Sitesi,376.72,1
40afbf3f-3df5,2026-04-12 15:37:41,USR-0438,128.57,Trendyol,Alışveriş,İstanbul,Türkiye,aee1e86b,155.20.135.68,1387,0,Mobil Uygulama,254.65,0
9912316a-fd9e,2026-04-24 04:41:56,USR-0007,231.26,Spotify,Eğlence,Antalya,Türkiye,b74d0fb1,28.211.101.55,1340,1,Web Sitesi,139.48,1
dea050c6-eb9e,2026-05-01 20:03:21,USR-0470,621.55,Migros,Market,İzmir,Türkiye,e9ff1cae,130.90.92.64,235,0,Mobil Uygulama,409.33,0
8972abbd-cff2,2026-04-23 08:21:17,USR-0415,591.37,Starbucks,Gıda,İstanbul,Türkiye,19b17e80,133.112.88.19,1874,0,Hızlı QR,488.12,0
aa2960fd-a858,2026-04-11 04:53:50,USR-0294,7465.7,N11,Alışveriş,Antalya,Türkiye,ab0e664e,34.213.193.200,990,1,Mobil Uygulama,177.95,1
a590fd3c-ad6e,2026-05-03 05:40:19,USR-0018,176.4,Samsung,Teknoloji,Adana,Türkiye,4b0dbb41,53.56.225.94,1774,1,Hızlı QR,328.33,1
423cad9d-193e,2026-04-26 18:59:23,USR-0215,211.24,Burger King,Gıda,Antalya,Türkiye,e2add909,115.137.88.147,137,0,Mobil Uygulama,259.67,0
c5b8386b-768b,2026-04-27 12:50:32,USR-0279,415.61,A101,Market,Antalya,Türkiye,90e0f4a0,137.165.206.19,881,0,Hızlı QR,288.91,0
1ac3bf31-7b96,2026-04-22 15:23:20,USR-0093,8485.51,Steam,Eğlence,İstanbul,Türkiye,ccf3a171,37.126.165.32,1748,1,Web Sitesi,466.87,1
2444d301-baeb,2026-04-11 12:42:12,USR-0184,55.59,CarrefourSA,Market,Adana,Türkiye,6fa17735,53.244.205.244,183,0,Web Sitesi,126.36,0
7ba109d0-8567,2026-04-27 23:58:25,USR-0418,455.25,Migros,Market,Bursa,Türkiye,def57689,38.63.116.174,458,0,Web Sitesi,410.87,0
51a40d2a-73d3,2026-04-27 03:58:23,USR-0430,243.1,CarrefourSA,Market,Ankara,Türkiye,b4323070,66.220.22.76,1698,0,Web Sitesi,165.64,0
a5e15b55-57d3,2026-04-11 11:33:24,USR-0303,225.56,Steam,Eğlence,Antalya,Türkiye,2a131c1f,205.243.136.161,1276,0,Web Sitesi,318.26,0
54bbbcf8-28fe,2026-04-30 22:38:57,USR-0452,378.07,Hepsiburada,Alışveriş,Antalya,Türkiye,6553867d,3.217.36.185,326,0,Web Sitesi,384.02,0
2f383b43-a137,2026-04-17 03:36:14,USR-0113,48.16,PlayStation Store,Eğlence,Adana,Türkiye,7a0ecfea,99.117.2.232,498,0,Mobil Uygulama,372.29,0
e212ab7c-9d36,2026-04-25 02:21:34,USR-0091,6692.87,BIM,Market,İstanbul,Türkiye,a748dbcf,99.111.185.102,1345,1,Mobil Uygulama,94.06,1
34ae4abd-36fc,2026-04-24 18:29:57,USR-0192,120.35,Turkish Airlines,Ulaşım,Adana,Türkiye,cf08ea54,161.160.198.192,828,0,Mobil Uygulama,222.79,0
327375bf-5373,2026-05-01 22:59:37,USR-0375,198.48,N11,Alışveriş,Adana,Türkiye,409d3602,24.101.50.240,1369,0,Hızlı QR,223.74,0
503b4078-a39c,2026-04-29 15:45:46,USR-0315,312.04,BIM,Market,Adana,Türkiye,96ef2ad6,153.31.112.228,155,0,Web Sitesi,436.82,0
d873dad9-5a1b,2026-05-04 09:22:58,USR-0376,654.61,Martı,Ulaşım,Adana,Türkiye,c5c5b37a,21.133.88.105,1024,0,Web Sitesi,491.37,0
15b24e1d-9715,2026-04-20 08:01:16,USR-0294,34.94,Amazon,Alışveriş,Antalya,Türkiye,ab0e664e,148.11.60.59,990,0,Web Sitesi,177.95,0
2edc017e-1df0,2026-04-11 14:47:29,USR-0290,62.96,PlayStation Store,Eğlence,Antalya,Türkiye,97ac6aa8,41.12.4.182,103,0,Web Sitesi,106.96,0
234b4562-98af,2026-04-30 16:37:36,USR-0164,259.45,Starbucks,Gıda,İzmir,Türkiye,696608aa,155.19.17.66,1057,0,Hızlı QR,246.38,0
b184d1fc-8991,2026-04-14 21:53:29,USR-0035,335.73,Petrol Ofisi,Yakıt,Adana,Türkiye,10f1bc81,213.139.35.181,1352,0,Mobil Uygulama,191.61,0
23ea7956-49f1,2026-05-02 19:59:34,USR-0215,116.08,Getir Yemek,Gıda,Antalya,Türkiye,e2add909,99.155.166.101,137,0,API,259.67,0
02740f73-f3ab,2026-04-08 11:56:03,USR-0425,225.45,Trendyol,Alışveriş,Adana,Türkiye,7cea2045,22.62.126.24,1872,0,Web Sitesi,109.14,0
a72f947d-8164,2026-04-24 12:48:00,USR-0011,241.2,Petrol Ofisi,Yakıt,Adana,Türkiye,6c307511,31.188.55.235,579,0,Mobil Uygulama,240.18,0
7d1b695e-71a0,2026-04-26 01:43:02,USR-0375,125.58,Netflix,Eğlence,Bursa,Türkiye,409d3602,104.126.103.203,1369,0,Hızlı QR,223.74,0
398f569b-465c,2026-04-16 14:24:29,USR-0016,302.95,Trendyol,Alışveriş,Adana,Türkiye,759cde66,5.88.125.242,265,0,API,256.74,0
c4134dc2-c5c5,2026-04-28 02:17:26,USR-0098,198.27,Hepsiburada,Alışveriş,Bursa,Türkiye,db20a56e,19.159.108.171,1436,1,Hızlı QR,178.36,1
8b0901ab-c66d,2026-05-03 16:43:58,USR-0028,63.51,Shell,Yakıt,Ankara,Türkiye,a28defe3,174.239.85.57,787,0,API,123.53,0
c28fa16b-0aa6,2026-05-02 04:59:56,USR-0246,68.54,Starbucks,Gıda,Antalya,Türkiye,45df16b6,182.254.75.166,648,0,Mobil Uygulama,61.56,0
a757075b-d47f,2026-04-26 12:48:50,USR-0060,406.89,BP,Yakıt,İzmir,Türkiye,5fb8d16c,185.134.212.225,1713,0,API,445.42,0
dcb91d5f-593c,2026-04-07 11:01:26,USR-0279,300.27,Trendyol,Alışveriş,Antalya,Türkiye,90e0f4a0,167.6.110.40,881,0,Hızlı QR,288.91,0
35ba9357-3ca8,2026-04-11 14:14:14,USR-0135,308.67,N11,Alışveriş,Adana,Türkiye,aaf91531,165.156.47.21,29,0,Hızlı QR,242.46,0
9dbc15c0-2a7d,2026-05-05 12:28:45,USR-0386,379.61,Uber,Ulaşım,Antalya,Türkiye,b5b453ca,77.57.65.166,658,0,Mobil Uygulama,221.0,0
59cf0b0d-91f0,2026-04-15 22:34:42,USR-0388,318.79,Samsung,Teknoloji,Bursa,Türkiye,3985fb62,10.177.172.118,83,0,Mobil Uygulama,442.57,0
4a11be44-4aea,2026-04-21 14:33:23,USR-0275,484.17,Turkish Airlines,Ulaşım,Adana,Türkiye,9793b9b4,134.24.43.74,1633,0,Web Sitesi,270.87,0
695e5ea9-c923,2026-04-12 11:26:43,USR-0366,115.76,Spotify,Eğlence,Antalya,Türkiye,7135f221,216.223.213.154,1361,0,Mobil Uygulama,310.97,0
3fead90a-21f8,2026-04-12 01:18:29,USR-0086,2626.95,Burger King,Gıda,Adana,Türkiye,93829b43,109.39.78.225,1774,0,Web Sitesi,202.69,0
64880945-ad1d,2026-04-17 21:53:41,USR-0422,78.55,BiTaksi,Ulaşım,Adana,Türkiye,541cdfcd,24.153.84.180,1295,0,Hızlı QR,93.72,0
a2356dd4-1355,2026-04-26 00:04:47,USR-0045,377.22,N11,Alışveriş,Bursa,Türkiye,dc713d96,161.125.80.245,798,0,Hızlı QR,318.38,0
b1d81887-4739,2026-04-25 10:49:40,USR-0007,167.58,A101,Market,Antalya,Türkiye,b74d0fb1,206.243.219.150,1340,0,Mobil Uygulama,139.48,0
94fb09f0-53c9,2026-04-27 23:13:53,USR-0389,18.52,Netflix,Eğlence,Antalya,Türkiye,1d0bc9bd,69.246.8.110,1302,0,Mobil Uygulama,80.79,0
5bb47c18-b281,2026-04-28 03:36:17,USR-0450,330.91,Hepsiburada,Alışveriş,İzmir,Türkiye,4bbe4aff,168.203.161.106,1531,1,API,351.72,1
363be5cb-d329,2026-04-16 11:15:46,USR-0317,266.11,Teknosa,Teknoloji,Adana,Türkiye,d52721e7,26.84.233.72,1656,0,Mobil Uygulama,315.41,0
216e9fe5-93f3,2026-04-19 15:52:57,USR-0026,282.68,Turkish Airlines,Ulaşım,Adana,Türkiye,ab9099a4,1.248.126.53,1257,0,Hızlı QR,341.62,0
0c648ca2-c323,2026-04-22 13:57:30,USR-0156,314.27,Petrol Ofisi,Yakıt,Ankara,Türkiye,c8acffcf,172.33.88.30,580,0,API,229.31,0
70f81dba-2871,2026-04-11 22:13:10,USR-0117,533.94,Yemeksepeti,Gıda,Antalya,Türkiye,dca02eec,29.176.136.41,160,0,API,498.24,0
21c50e41-e8ce,2026-04-15 17:11:26,USR-0310,17.24,Uber,Ulaşım,Bursa,Türkiye,4e7ed827,217.168.225.218,501,0,Web Sitesi,86.53,0
462623be-e068,2026-04-13 14:41:41,USR-0389,170.75,MediaMarkt,Teknoloji,Antalya,Türkiye,1d0bc9bd,87.17.95.147,1302,0,Mobil Uygulama,80.79,0
e75f745a-aa1d,2026-04-18 01:11:50,USR-0260,202.27,Trendyol,Alışveriş,Adana,Türkiye,0d557b61,131.80.123.145,1665,0,Mobil Uygulama,171.54,0
b30e96e8-b9da,2026-04-25 03:14:39,USR-0030,381.91,Starbucks,Gıda,Adana,Türkiye,451b4cf3,189.188.66.133,1412,1,API,300.63,1
